"","cust_id","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
"21839",21839,"cellular",20,"aug",257,2,-1,0,"unknown","no"
"21840",21840,"cellular",20,"aug",25,2,-1,0,"unknown","no"
"21841",21841,"cellular",20,"aug",133,2,-1,0,"unknown","no"
"21842",21842,"cellular",20,"aug",391,4,-1,0,"unknown",
"21843",21843,"cellular",20,"aug",127,2,-1,0,"unknown","no"
"21844",21844,"cellular",20,"aug",138,2,-1,0,"unknown","no"
"21845",21845,"cellular",20,"aug",228,2,-1,0,"unknown",
"21846",21846,"cellular",20,"aug",128,2,-1,0,"unknown",
"21847",21847,"cellular",20,"aug",140,2,-1,0,"unknown","no"
"21848",21848,"cellular",20,"aug",88,2,-1,0,"unknown","no"
"21849",21849,"cellular",20,"aug",97,2,-1,0,"unknown",
"21850",21850,"cellular",20,"aug",340,4,-1,0,"unknown","no"
"21851",21851,"cellular",20,"aug",157,2,-1,0,"unknown","no"
"21852",21852,"cellular",20,"aug",921,2,-1,0,"unknown","yes"
"21853",21853,"cellular",20,"aug",84,2,-1,0,"unknown",
"21854",21854,"cellular",20,"aug",113,2,-1,0,"unknown","no"
"21855",21855,"cellular",20,"aug",500,2,-1,0,"unknown",
"21856",21856,"cellular",20,"aug",179,2,-1,0,"unknown",
"21857",21857,"cellular",20,"aug",53,2,-1,0,"unknown","no"
"21858",21858,"cellular",20,"aug",155,4,-1,0,"unknown","no"
"21859",21859,"cellular",20,"aug",467,2,-1,0,"unknown","yes"
"21860",21860,"cellular",20,"aug",112,4,-1,0,"unknown","no"
"21861",21861,"cellular",20,"aug",70,2,-1,0,"unknown","no"
"21862",21862,"cellular",20,"aug",231,2,-1,0,"unknown",
"21863",21863,"cellular",20,"aug",124,4,-1,0,"unknown","no"
"21864",21864,"cellular",20,"aug",158,4,-1,0,"unknown","no"
"21865",21865,"cellular",20,"aug",110,4,-1,0,"unknown","no"
"21866",21866,"cellular",20,"aug",90,6,-1,0,"unknown","no"
"21867",21867,"cellular",20,"aug",98,4,-1,0,"unknown","no"
"21868",21868,"cellular",20,"aug",289,2,-1,0,"unknown","no"
"21869",21869,"cellular",20,"aug",110,2,-1,0,"unknown","no"
"21870",21870,"cellular",20,"aug",428,8,-1,0,"unknown","no"
"21871",21871,"cellular",20,"aug",123,2,-1,0,"unknown","no"
"21872",21872,"cellular",20,"aug",328,2,-1,0,"unknown","no"
"21873",21873,"cellular",20,"aug",193,4,-1,0,"unknown","no"
"21874",21874,"cellular",20,"aug",351,2,-1,0,"unknown","no"
"21875",21875,"cellular",20,"aug",202,2,-1,0,"unknown","no"
"21876",21876,"cellular",20,"aug",203,4,-1,0,"unknown",
"21877",21877,"cellular",20,"aug",552,5,-1,0,"unknown","yes"
"21878",21878,"cellular",20,"aug",79,4,-1,0,"unknown","no"
"21879",21879,"cellular",20,"aug",89,2,-1,0,"unknown","no"
"21880",21880,"cellular",20,"aug",322,2,-1,0,"unknown","no"
"21881",21881,"cellular",20,"aug",93,2,-1,0,"unknown","no"
"21882",21882,"cellular",20,"aug",387,7,-1,0,"unknown","no"
"21883",21883,"cellular",20,"aug",162,4,-1,0,"unknown","no"
"21884",21884,"cellular",20,"aug",93,4,-1,0,"unknown","no"
"21885",21885,"cellular",20,"aug",875,4,-1,0,"unknown","yes"
"21886",21886,"cellular",20,"aug",108,4,-1,0,"unknown","no"
"21887",21887,"cellular",20,"aug",552,4,-1,0,"unknown","no"
"21888",21888,"cellular",20,"aug",209,2,-1,0,"unknown","no"
"21889",21889,"cellular",20,"aug",263,2,-1,0,"unknown","no"
"21890",21890,"cellular",20,"aug",185,4,-1,0,"unknown","no"
"21891",21891,"cellular",20,"aug",105,2,-1,0,"unknown","no"
"21892",21892,"cellular",20,"aug",75,2,-1,0,"unknown","no"
"21893",21893,"cellular",20,"aug",360,4,-1,0,"unknown","no"
"21894",21894,"cellular",20,"aug",219,2,-1,0,"unknown","no"
"21895",21895,"cellular",20,"aug",157,4,-1,0,"unknown","no"
"21896",21896,"cellular",20,"aug",113,4,-1,0,"unknown","no"
"21897",21897,"cellular",20,"aug",196,2,-1,0,"unknown","no"
"21898",21898,"cellular",20,"aug",129,2,-1,0,"unknown",
"21899",21899,"cellular",20,"aug",118,2,-1,0,"unknown","no"
"21900",21900,"cellular",20,"aug",94,2,-1,0,"unknown","no"
"21901",21901,"cellular",20,"aug",138,4,-1,0,"unknown",
"21902",21902,"cellular",20,"aug",204,4,-1,0,"unknown","no"
"21903",21903,"cellular",20,"aug",112,2,-1,0,"unknown","no"
"21904",21904,"cellular",20,"aug",107,2,-1,0,"unknown","no"
"21905",21905,"cellular",20,"aug",359,2,-1,0,"unknown","no"
"21906",21906,"cellular",20,"aug",123,2,-1,0,"unknown","no"
"21907",21907,"cellular",20,"aug",75,2,-1,0,"unknown","no"
"21908",21908,"cellular",20,"aug",156,2,-1,0,"unknown","no"
"21909",21909,"cellular",20,"aug",332,4,-1,0,"unknown","no"
"21910",21910,"telephone",20,"aug",588,6,-1,0,"unknown",
"21911",21911,"cellular",20,"aug",55,4,-1,0,"unknown","no"
"21912",21912,"cellular",20,"aug",184,3,-1,0,"unknown","no"
"21913",21913,"cellular",20,"aug",237,4,-1,0,"unknown","no"
"21914",21914,"cellular",20,"aug",122,2,-1,0,"unknown","no"
"21915",21915,"cellular",20,"aug",215,2,-1,0,"unknown",
"21916",21916,"cellular",20,"aug",25,20,-1,0,"unknown","no"
"21917",21917,"cellular",20,"aug",211,3,-1,0,"unknown","no"
"21918",21918,"cellular",20,"aug",71,2,-1,0,"unknown","no"
"21919",21919,"cellular",20,"aug",172,2,-1,0,"unknown","no"
"21920",21920,"cellular",20,"aug",100,4,-1,0,"unknown","no"
"21921",21921,"cellular",20,"aug",119,2,-1,0,"unknown","no"
"21922",21922,"cellular",20,"aug",87,2,-1,0,"unknown","no"
"21923",21923,"cellular",20,"aug",200,2,-1,0,"unknown","no"
"21924",21924,"cellular",20,"aug",214,8,-1,0,"unknown","no"
"21925",21925,"cellular",20,"aug",763,14,-1,0,"unknown",
"21926",21926,"cellular",20,"aug",95,2,-1,0,"unknown","no"
"21927",21927,"cellular",20,"aug",195,2,-1,0,"unknown","no"
"21928",21928,"cellular",20,"aug",210,2,-1,0,"unknown","no"
"21929",21929,"cellular",20,"aug",413,2,-1,0,"unknown","no"
"21930",21930,"cellular",20,"aug",97,3,-1,0,"unknown","no"
"21931",21931,"cellular",20,"aug",472,2,-1,0,"unknown","no"
"21932",21932,"cellular",20,"aug",352,4,-1,0,"unknown",
"21933",21933,"cellular",20,"aug",171,6,-1,0,"unknown",
"21934",21934,"cellular",20,"aug",212,4,-1,0,"unknown","no"
"21935",21935,"cellular",20,"aug",72,4,-1,0,"unknown","no"
"21936",21936,"cellular",20,"aug",197,13,-1,0,"unknown","no"
"21937",21937,"cellular",20,"aug",76,3,-1,0,"unknown","no"
"21938",21938,"cellular",20,"aug",161,4,-1,0,"unknown",
"21939",21939,"cellular",20,"aug",140,4,-1,0,"unknown","no"
"21940",21940,"cellular",20,"aug",81,2,-1,0,"unknown",
"21941",21941,"cellular",20,"aug",65,2,-1,0,"unknown",
"21942",21942,"cellular",20,"aug",687,4,-1,0,"unknown","no"
"21943",21943,"cellular",20,"aug",285,2,-1,0,"unknown","no"
"21944",21944,"cellular",20,"aug",75,9,-1,0,"unknown","no"
"21945",21945,"cellular",20,"aug",1740,2,-1,0,"unknown","no"
"21946",21946,"cellular",20,"aug",513,4,-1,0,"unknown","no"
"21947",21947,"cellular",20,"aug",744,7,-1,0,"unknown","no"
"21948",21948,"cellular",20,"aug",177,2,-1,0,"unknown","no"
"21949",21949,"cellular",20,"aug",184,6,-1,0,"unknown","no"
"21950",21950,"cellular",20,"aug",62,4,-1,0,"unknown","no"
"21951",21951,"cellular",20,"aug",103,4,-1,0,"unknown","no"
"21952",21952,"cellular",20,"aug",194,6,-1,0,"unknown","no"
"21953",21953,"cellular",20,"aug",94,4,-1,0,"unknown","no"
"21954",21954,"cellular",20,"aug",88,4,-1,0,"unknown","no"
"21955",21955,"cellular",20,"aug",77,2,-1,0,"unknown","no"
"21956",21956,"cellular",20,"aug",239,2,-1,0,"unknown","no"
"21957",21957,"cellular",20,"aug",414,2,-1,0,"unknown","no"
"21958",21958,"cellular",20,"aug",252,2,-1,0,"unknown","no"
"21959",21959,"cellular",20,"aug",113,4,-1,0,"unknown","no"
"21960",21960,"cellular",20,"aug",88,4,-1,0,"unknown","no"
"21961",21961,"cellular",20,"aug",447,4,-1,0,"unknown","no"
"21962",21962,"cellular",20,"aug",379,4,-1,0,"unknown","no"
"21963",21963,"cellular",20,"aug",15,19,-1,0,"unknown","no"
"21964",21964,"cellular",20,"aug",203,4,-1,0,"unknown",
"21965",21965,"cellular",20,"aug",471,10,-1,0,"unknown","no"
"21966",21966,"cellular",20,"aug",173,4,-1,0,"unknown","no"
"21967",21967,"cellular",20,"aug",82,2,-1,0,"unknown","no"
"21968",21968,"cellular",20,"aug",162,2,-1,0,"unknown","no"
"21969",21969,"cellular",20,"aug",174,2,-1,0,"unknown",
"21970",21970,"cellular",20,"aug",188,6,-1,0,"unknown",
"21971",21971,"cellular",20,"aug",1408,5,-1,0,"unknown","yes"
"21972",21972,"cellular",20,"aug",132,2,-1,0,"unknown",
"21973",21973,"cellular",20,"aug",70,4,-1,0,"unknown","no"
"21974",21974,"cellular",20,"aug",293,2,-1,0,"unknown","no"
"21975",21975,"cellular",20,"aug",102,2,-1,0,"unknown","no"
"21976",21976,"cellular",20,"aug",118,2,-1,0,"unknown",
"21977",21977,"cellular",20,"aug",584,2,-1,0,"unknown","no"
"21978",21978,"cellular",20,"aug",718,2,-1,0,"unknown","yes"
"21979",21979,"cellular",20,"aug",174,2,-1,0,"unknown","no"
"21980",21980,"cellular",20,"aug",58,2,-1,0,"unknown","no"
"21981",21981,"cellular",20,"aug",69,4,-1,0,"unknown","no"
"21982",21982,"cellular",20,"aug",95,2,-1,0,"unknown",
"21983",21983,"cellular",20,"aug",94,2,-1,0,"unknown","no"
"21984",21984,"cellular",20,"aug",921,6,-1,0,"unknown","yes"
"21985",21985,"cellular",20,"aug",605,4,-1,0,"unknown","no"
"21986",21986,"cellular",20,"aug",174,2,-1,0,"unknown","no"
"21987",21987,"cellular",20,"aug",111,2,-1,0,"unknown","no"
"21988",21988,"cellular",20,"aug",245,1,-1,0,"unknown","no"
"21989",21989,"cellular",20,"aug",156,12,-1,0,"unknown","no"
"21990",21990,"cellular",20,"aug",280,1,-1,0,"unknown","no"
"21991",21991,"cellular",20,"aug",243,5,-1,0,"unknown",
"21992",21992,"cellular",20,"aug",358,3,-1,0,"unknown",
"21993",21993,"cellular",20,"aug",430,4,-1,0,"unknown","no"
"21994",21994,"cellular",20,"aug",132,2,-1,0,"unknown","no"
"21995",21995,"cellular",20,"aug",380,4,-1,0,"unknown","no"
"21996",21996,"cellular",20,"aug",327,3,-1,0,"unknown","no"
"21997",21997,"cellular",20,"aug",627,2,-1,0,"unknown","yes"
"21998",21998,"cellular",20,"aug",251,3,-1,0,"unknown","no"
"21999",21999,"cellular",20,"aug",175,2,-1,0,"unknown","no"
"22000",22000,"cellular",20,"aug",395,6,-1,0,"unknown","no"
"22001",22001,"cellular",20,"aug",687,2,-1,0,"unknown","no"
"22002",22002,"cellular",20,"aug",196,2,-1,0,"unknown","no"
"22003",22003,"cellular",20,"aug",696,3,-1,0,"unknown","no"
"22004",22004,"cellular",20,"aug",304,5,-1,0,"unknown","no"
"22005",22005,"cellular",20,"aug",175,3,-1,0,"unknown","no"
"22006",22006,"cellular",20,"aug",129,1,-1,0,"unknown","no"
"22007",22007,"cellular",20,"aug",132,1,-1,0,"unknown","no"
"22008",22008,"cellular",20,"aug",291,1,-1,0,"unknown","no"
"22009",22009,"cellular",20,"aug",216,9,-1,0,"unknown","no"
"22010",22010,"cellular",20,"aug",881,4,-1,0,"unknown","no"
"22011",22011,"cellular",20,"aug",157,3,-1,0,"unknown","no"
"22012",22012,"cellular",20,"aug",92,4,-1,0,"unknown","no"
"22013",22013,"cellular",20,"aug",135,3,-1,0,"unknown","no"
"22014",22014,"cellular",20,"aug",252,3,-1,0,"unknown","no"
"22015",22015,"cellular",20,"aug",93,3,-1,0,"unknown","no"
"22016",22016,"cellular",20,"aug",68,5,-1,0,"unknown",
"22017",22017,"cellular",20,"aug",174,5,-1,0,"unknown","no"
"22018",22018,"cellular",20,"aug",170,4,-1,0,"unknown","no"
"22019",22019,"cellular",20,"aug",165,3,-1,0,"unknown","no"
"22020",22020,"cellular",20,"aug",141,3,-1,0,"unknown","no"
"22021",22021,"cellular",20,"aug",67,5,-1,0,"unknown",
"22022",22022,"cellular",20,"aug",896,8,-1,0,"unknown","no"
"22023",22023,"cellular",20,"aug",625,6,-1,0,"unknown","yes"
"22024",22024,"cellular",20,"aug",147,4,-1,0,"unknown","no"
"22025",22025,"cellular",20,"aug",63,5,-1,0,"unknown",
"22026",22026,"cellular",20,"aug",76,18,-1,0,"unknown","no"
"22027",22027,"cellular",20,"aug",79,3,-1,0,"unknown",
"22028",22028,"cellular",20,"aug",113,4,-1,0,"unknown","no"
"22029",22029,"cellular",20,"aug",133,2,-1,0,"unknown","no"
"22030",22030,"cellular",20,"aug",559,3,-1,0,"unknown","no"
"22031",22031,"cellular",20,"aug",83,5,-1,0,"unknown","no"
"22032",22032,"cellular",20,"aug",319,3,-1,0,"unknown","no"
"22033",22033,"cellular",20,"aug",471,5,-1,0,"unknown","no"
"22034",22034,"cellular",20,"aug",113,3,-1,0,"unknown","no"
"22035",22035,"cellular",20,"aug",66,5,-1,0,"unknown","no"
"22036",22036,"cellular",20,"aug",209,5,-1,0,"unknown","no"
"22037",22037,"cellular",20,"aug",216,3,-1,0,"unknown","no"
"22038",22038,"cellular",20,"aug",703,2,-1,0,"unknown","yes"
"22039",22039,"cellular",20,"aug",345,3,-1,0,"unknown","no"
"22040",22040,"cellular",20,"aug",341,3,-1,0,"unknown",
"22041",22041,"cellular",20,"aug",78,12,-1,0,"unknown","no"
"22042",22042,"cellular",20,"aug",210,3,-1,0,"unknown",
"22043",22043,"telephone",20,"aug",41,9,-1,0,"unknown",
"22044",22044,"cellular",20,"aug",208,2,-1,0,"unknown","no"
"22045",22045,"cellular",20,"aug",109,3,-1,0,"unknown","no"
"22046",22046,"cellular",20,"aug",66,3,-1,0,"unknown","no"
"22047",22047,"cellular",20,"aug",173,3,-1,0,"unknown",
"22048",22048,"cellular",20,"aug",160,4,-1,0,"unknown","no"
"22049",22049,"cellular",20,"aug",124,3,-1,0,"unknown","no"
"22050",22050,"cellular",20,"aug",99,3,-1,0,"unknown","no"
"22051",22051,"cellular",20,"aug",381,3,-1,0,"unknown","no"
"22052",22052,"cellular",20,"aug",83,3,-1,0,"unknown","no"
"22053",22053,"cellular",20,"aug",221,10,-1,0,"unknown","no"
"22054",22054,"cellular",20,"aug",195,7,-1,0,"unknown","no"
"22055",22055,"cellular",20,"aug",226,5,-1,0,"unknown","no"
"22056",22056,"cellular",20,"aug",44,9,-1,0,"unknown","no"
"22057",22057,"cellular",20,"aug",46,14,-1,0,"unknown","no"
"22058",22058,"cellular",20,"aug",278,6,-1,0,"unknown","no"
"22059",22059,"cellular",20,"aug",126,4,-1,0,"unknown",
"22060",22060,"cellular",20,"aug",162,3,-1,0,"unknown","no"
"22061",22061,"cellular",20,"aug",225,5,-1,0,"unknown","no"
"22062",22062,"cellular",20,"aug",200,4,-1,0,"unknown","no"
"22063",22063,"cellular",20,"aug",85,5,-1,0,"unknown","no"
"22064",22064,"cellular",20,"aug",77,3,-1,0,"unknown","no"
"22065",22065,"cellular",20,"aug",96,3,-1,0,"unknown","no"
"22066",22066,"cellular",20,"aug",135,11,-1,0,"unknown","no"
"22067",22067,"cellular",20,"aug",96,8,-1,0,"unknown","no"
"22068",22068,"cellular",20,"aug",1464,3,-1,0,"unknown","no"
"22069",22069,"cellular",20,"aug",111,3,-1,0,"unknown","no"
"22070",22070,"cellular",20,"aug",320,4,-1,0,"unknown","no"
"22071",22071,"cellular",21,"aug",220,5,-1,0,"unknown",
"22072",22072,"cellular",21,"aug",111,5,-1,0,"unknown","no"
"22073",22073,"cellular",21,"aug",92,4,-1,0,"unknown","no"
"22074",22074,"cellular",21,"aug",432,5,-1,0,"unknown","no"
"22075",22075,"cellular",21,"aug",286,12,-1,0,"unknown","no"
"22076",22076,"telephone",21,"aug",169,13,-1,0,"unknown",
"22077",22077,"cellular",21,"aug",182,6,-1,0,"unknown",
"22078",22078,"cellular",21,"aug",96,2,-1,0,"unknown","no"
"22079",22079,"cellular",21,"aug",398,2,-1,0,"unknown","no"
"22080",22080,"cellular",21,"aug",163,2,-1,0,"unknown",
"22081",22081,"cellular",21,"aug",310,2,-1,0,"unknown",
"22082",22082,"cellular",21,"aug",189,2,-1,0,"unknown","no"
"22083",22083,"cellular",21,"aug",66,2,-1,0,"unknown","no"
"22084",22084,"cellular",21,"aug",115,2,-1,0,"unknown",
"22085",22085,"cellular",21,"aug",257,2,-1,0,"unknown",
"22086",22086,"cellular",21,"aug",246,4,-1,0,"unknown","no"
"22087",22087,"cellular",21,"aug",63,2,-1,0,"unknown","no"
"22088",22088,"cellular",21,"aug",971,2,-1,0,"unknown",
"22089",22089,"cellular",21,"aug",210,2,-1,0,"unknown","no"
"22090",22090,"cellular",21,"aug",79,2,-1,0,"unknown","no"
"22091",22091,"cellular",21,"aug",311,2,-1,0,"unknown","no"
"22092",22092,"cellular",21,"aug",140,11,-1,0,"unknown","no"
"22093",22093,"cellular",21,"aug",98,2,-1,0,"unknown","no"
"22094",22094,"cellular",21,"aug",218,2,-1,0,"unknown","no"
"22095",22095,"cellular",21,"aug",152,2,-1,0,"unknown","no"
"22096",22096,"cellular",21,"aug",102,2,-1,0,"unknown","no"
"22097",22097,"cellular",21,"aug",211,4,-1,0,"unknown","no"
"22098",22098,"cellular",21,"aug",331,2,-1,0,"unknown","no"
"22099",22099,"cellular",21,"aug",238,2,-1,0,"unknown",
"22100",22100,"cellular",21,"aug",150,2,-1,0,"unknown","no"
"22101",22101,"cellular",21,"aug",82,8,-1,0,"unknown","no"
"22102",22102,"cellular",21,"aug",396,2,-1,0,"unknown","no"
"22103",22103,"cellular",21,"aug",351,6,-1,0,"unknown","no"
"22104",22104,"cellular",21,"aug",273,2,-1,0,"unknown","no"
"22105",22105,"cellular",21,"aug",246,2,-1,0,"unknown","no"
"22106",22106,"cellular",21,"aug",103,2,-1,0,"unknown","no"
"22107",22107,"cellular",21,"aug",121,2,-1,0,"unknown","no"
"22108",22108,"cellular",21,"aug",429,2,-1,0,"unknown","no"
"22109",22109,"cellular",21,"aug",167,2,-1,0,"unknown","no"
"22110",22110,"cellular",21,"aug",139,2,-1,0,"unknown","no"
"22111",22111,"cellular",21,"aug",120,2,-1,0,"unknown",
"22112",22112,"cellular",21,"aug",118,4,-1,0,"unknown","no"
"22113",22113,"cellular",21,"aug",101,2,-1,0,"unknown","no"
"22114",22114,"cellular",21,"aug",180,2,-1,0,"unknown",
"22115",22115,"cellular",21,"aug",676,8,-1,0,"unknown","no"
"22116",22116,"cellular",21,"aug",40,2,-1,0,"unknown","no"
"22117",22117,"cellular",21,"aug",1503,2,-1,0,"unknown","yes"
"22118",22118,"cellular",21,"aug",384,5,-1,0,"unknown","no"
"22119",22119,"cellular",21,"aug",289,2,-1,0,"unknown",
"22120",22120,"cellular",21,"aug",134,2,-1,0,"unknown","no"
"22121",22121,"cellular",21,"aug",120,2,-1,0,"unknown","no"
"22122",22122,"cellular",21,"aug",115,2,-1,0,"unknown","no"
"22123",22123,"cellular",21,"aug",234,4,-1,0,"unknown",
"22124",22124,"cellular",21,"aug",129,2,-1,0,"unknown",
"22125",22125,"cellular",21,"aug",101,2,-1,0,"unknown","no"
"22126",22126,"cellular",21,"aug",126,2,-1,0,"unknown","no"
"22127",22127,"cellular",21,"aug",161,2,-1,0,"unknown","no"
"22128",22128,"cellular",21,"aug",644,4,-1,0,"unknown","yes"
"22129",22129,"cellular",21,"aug",139,2,-1,0,"unknown","no"
"22130",22130,"cellular",21,"aug",168,2,-1,0,"unknown","no"
"22131",22131,"cellular",21,"aug",776,2,-1,0,"unknown","no"
"22132",22132,"cellular",21,"aug",173,2,-1,0,"unknown",
"22133",22133,"cellular",21,"aug",65,10,-1,0,"unknown","no"
"22134",22134,"cellular",21,"aug",93,4,-1,0,"unknown","no"
"22135",22135,"cellular",21,"aug",153,7,-1,0,"unknown","no"
"22136",22136,"cellular",21,"aug",223,8,-1,0,"unknown","no"
"22137",22137,"cellular",21,"aug",62,4,-1,0,"unknown","no"
"22138",22138,"cellular",21,"aug",141,2,-1,0,"unknown","no"
"22139",22139,"cellular",21,"aug",104,2,-1,0,"unknown","no"
"22140",22140,"cellular",21,"aug",136,2,-1,0,"unknown","no"
"22141",22141,"cellular",21,"aug",376,2,-1,0,"unknown","no"
"22142",22142,"cellular",21,"aug",140,2,-1,0,"unknown",
"22143",22143,"cellular",21,"aug",119,2,-1,0,"unknown","no"
"22144",22144,"cellular",21,"aug",117,4,-1,0,"unknown","no"
"22145",22145,"cellular",21,"aug",126,4,-1,0,"unknown","no"
"22146",22146,"cellular",21,"aug",148,4,-1,0,"unknown","no"
"22147",22147,"cellular",21,"aug",76,2,-1,0,"unknown","no"
"22148",22148,"cellular",21,"aug",588,2,-1,0,"unknown",
"22149",22149,"cellular",21,"aug",121,2,-1,0,"unknown",
"22150",22150,"cellular",21,"aug",151,2,-1,0,"unknown","no"
"22151",22151,"cellular",21,"aug",913,4,-1,0,"unknown","yes"
"22152",22152,"cellular",21,"aug",1111,6,-1,0,"unknown","no"
"22153",22153,"cellular",21,"aug",205,8,-1,0,"unknown","no"
"22154",22154,"cellular",21,"aug",282,4,-1,0,"unknown","no"
"22155",22155,"cellular",21,"aug",656,2,-1,0,"unknown","no"
"22156",22156,"cellular",21,"aug",97,2,-1,0,"unknown","no"
"22157",22157,"cellular",21,"aug",76,2,-1,0,"unknown","no"
"22158",22158,"cellular",21,"aug",243,2,-1,0,"unknown","no"
"22159",22159,"cellular",21,"aug",321,2,-1,0,"unknown","no"
"22160",22160,"cellular",21,"aug",162,2,-1,0,"unknown","no"
"22161",22161,"cellular",21,"aug",183,2,-1,0,"unknown","no"
"22162",22162,"cellular",21,"aug",299,4,-1,0,"unknown","no"
"22163",22163,"cellular",21,"aug",179,2,-1,0,"unknown","no"
"22164",22164,"cellular",21,"aug",64,2,-1,0,"unknown","no"
"22165",22165,"cellular",21,"aug",124,2,-1,0,"unknown","no"
"22166",22166,"cellular",21,"aug",335,2,-1,0,"unknown","no"
"22167",22167,"cellular",21,"aug",115,2,-1,0,"unknown","no"
"22168",22168,"cellular",21,"aug",169,2,-1,0,"unknown","no"
"22169",22169,"cellular",21,"aug",90,8,-1,0,"unknown","no"
"22170",22170,"cellular",21,"aug",244,6,-1,0,"unknown","no"
"22171",22171,"cellular",21,"aug",194,2,-1,0,"unknown","no"
"22172",22172,"cellular",21,"aug",819,10,-1,0,"unknown",
"22173",22173,"cellular",21,"aug",139,4,-1,0,"unknown","no"
"22174",22174,"cellular",21,"aug",104,2,-1,0,"unknown","no"
"22175",22175,"cellular",21,"aug",297,2,-1,0,"unknown","no"
"22176",22176,"cellular",21,"aug",91,2,-1,0,"unknown","no"
"22177",22177,"cellular",21,"aug",135,2,-1,0,"unknown","no"
"22178",22178,"cellular",21,"aug",123,2,-1,0,"unknown","no"
"22179",22179,"cellular",21,"aug",136,8,-1,0,"unknown","no"
"22180",22180,"cellular",21,"aug",166,4,-1,0,"unknown","no"
"22181",22181,"cellular",21,"aug",137,4,-1,0,"unknown","no"
"22182",22182,"cellular",21,"aug",545,4,-1,0,"unknown","no"
"22183",22183,"cellular",21,"aug",58,2,-1,0,"unknown","no"
"22184",22184,"cellular",21,"aug",230,2,-1,0,"unknown","no"
"22185",22185,"cellular",21,"aug",788,6,-1,0,"unknown","yes"
"22186",22186,"cellular",21,"aug",329,2,-1,0,"unknown","no"
"22187",22187,"cellular",21,"aug",86,4,-1,0,"unknown","no"
"22188",22188,"cellular",21,"aug",212,4,-1,0,"unknown",
"22189",22189,"cellular",21,"aug",898,4,-1,0,"unknown","no"
"22190",22190,"cellular",21,"aug",318,5,-1,0,"unknown","no"
"22191",22191,"cellular",21,"aug",180,4,-1,0,"unknown","no"
"22192",22192,"cellular",21,"aug",241,4,-1,0,"unknown","no"
"22193",22193,"cellular",21,"aug",137,4,-1,0,"unknown","no"
"22194",22194,"cellular",21,"aug",238,4,-1,0,"unknown","no"
"22195",22195,"cellular",21,"aug",176,10,-1,0,"unknown",
"22196",22196,"cellular",21,"aug",97,4,-1,0,"unknown","no"
"22197",22197,"cellular",21,"aug",43,4,-1,0,"unknown","no"
"22198",22198,"cellular",21,"aug",122,5,-1,0,"unknown",
"22199",22199,"cellular",21,"aug",12,21,-1,0,"unknown","no"
"22200",22200,"cellular",21,"aug",119,4,-1,0,"unknown","no"
"22201",22201,"cellular",21,"aug",172,6,-1,0,"unknown","no"
"22202",22202,"cellular",21,"aug",419,4,-1,0,"unknown","no"
"22203",22203,"cellular",21,"aug",575,4,-1,0,"unknown",
"22204",22204,"cellular",21,"aug",238,4,-1,0,"unknown","no"
"22205",22205,"cellular",21,"aug",76,4,-1,0,"unknown",
"22206",22206,"cellular",21,"aug",107,6,-1,0,"unknown","no"
"22207",22207,"cellular",21,"aug",175,2,-1,0,"unknown","no"
"22208",22208,"cellular",21,"aug",156,6,-1,0,"unknown","no"
"22209",22209,"cellular",21,"aug",89,2,-1,0,"unknown","no"
"22210",22210,"cellular",21,"aug",181,4,-1,0,"unknown",
"22211",22211,"cellular",21,"aug",660,2,-1,0,"unknown","no"
"22212",22212,"cellular",21,"aug",111,2,-1,0,"unknown","no"
"22213",22213,"cellular",21,"aug",946,4,-1,0,"unknown","yes"
"22214",22214,"cellular",21,"aug",55,7,-1,0,"unknown","no"
"22215",22215,"cellular",21,"aug",435,2,-1,0,"unknown","no"
"22216",22216,"cellular",21,"aug",1532,2,-1,0,"unknown","yes"
"22217",22217,"cellular",21,"aug",283,6,-1,0,"unknown","no"
"22218",22218,"cellular",21,"aug",202,4,-1,0,"unknown",
"22219",22219,"cellular",21,"aug",74,2,-1,0,"unknown","no"
"22220",22220,"cellular",21,"aug",120,2,-1,0,"unknown",
"22221",22221,"cellular",21,"aug",138,2,-1,0,"unknown","no"
"22222",22222,"cellular",21,"aug",67,2,-1,0,"unknown","no"
"22223",22223,"cellular",21,"aug",1026,4,-1,0,"unknown","no"
"22224",22224,"cellular",21,"aug",114,2,-1,0,"unknown","no"
"22225",22225,"cellular",21,"aug",88,6,-1,0,"unknown","no"
"22226",22226,"cellular",21,"aug",93,2,-1,0,"unknown",
"22227",22227,"cellular",21,"aug",140,4,-1,0,"unknown","no"
"22228",22228,"cellular",21,"aug",508,6,-1,0,"unknown",
"22229",22229,"cellular",21,"aug",91,22,-1,0,"unknown",
"22230",22230,"cellular",21,"aug",239,8,-1,0,"unknown","no"
"22231",22231,"cellular",21,"aug",719,5,-1,0,"unknown",
"22232",22232,"cellular",21,"aug",71,4,-1,0,"unknown","no"
"22233",22233,"cellular",21,"aug",381,7,-1,0,"unknown","no"
"22234",22234,"cellular",21,"aug",191,2,-1,0,"unknown",
"22235",22235,"cellular",21,"aug",793,10,-1,0,"unknown","yes"
"22236",22236,"cellular",21,"aug",45,4,-1,0,"unknown",
"22237",22237,"cellular",21,"aug",133,2,-1,0,"unknown",
"22238",22238,"cellular",21,"aug",144,2,-1,0,"unknown","no"
"22239",22239,"cellular",21,"aug",114,2,-1,0,"unknown","no"
"22240",22240,"cellular",21,"aug",870,4,-1,0,"unknown","no"
